"job_id","job_title","job_location","job_schedule_type","salary_year_avg","job_posted_date","comapny_name","skills"
1032002,"Lead Data Analyst","Noida, Uttar Pradesh, India","Full-time","79200.0","2023-03-10 20:20:20","Innovaccer","elasticsearch"
1032002,"Lead Data Analyst","Noida, Uttar Pradesh, India","Full-time","79200.0","2023-03-10 20:20:20","Innovaccer","mongodb"
1032002,"Lead Data Analyst","Noida, Uttar Pradesh, India","Full-time","79200.0","2023-03-10 20:20:20","Innovaccer","azure"
1032002,"Lead Data Analyst","Noida, Uttar Pradesh, India","Full-time","79200.0","2023-03-10 20:20:20","Innovaccer","aws"
1656171,"Senior Product Manager - Metrics (Chennai)","Chennai, Tamil Nadu, India","Full-time","79200.0","2023-06-19 06:28:58","Appian","excel"
1656171,"Senior Product Manager - Metrics (Chennai)","Chennai, Tamil Nadu, India","Full-time","79200.0","2023-06-19 06:28:58","Appian","kubernetes"
769789,"Principal Member Technical Staff (Platform- Data Analytics)","Hyderabad, Telangana, India","Full-time","79200.0","2023-01-19 02:13:10","Model N","java"
769789,"Principal Member Technical Staff (Platform- Data Analytics)","Hyderabad, Telangana, India","Full-time","79200.0","2023-01-19 02:13:10","Model N","azure"
769789,"Principal Member Technical Staff (Platform- Data Analytics)","Hyderabad, Telangana, India","Full-time","79200.0","2023-01-19 02:13:10","Model N","aws"
769789,"Principal Member Technical Staff (Platform- Data Analytics)","Hyderabad, Telangana, India","Full-time","79200.0","2023-01-19 02:13:10","Model N","spark"
769789,"Principal Member Technical Staff (Platform- Data Analytics)","Hyderabad, Telangana, India","Full-time","79200.0","2023-01-19 02:13:10","Model N","hadoop"
769789,"Principal Member Technical Staff (Platform- Data Analytics)","Hyderabad, Telangana, India","Full-time","79200.0","2023-01-19 02:13:10","Model N","kafka"
769789,"Principal Member Technical Staff (Platform- Data Analytics)","Hyderabad, Telangana, India","Full-time","79200.0","2023-01-19 02:13:10","Model N","spring"
769789,"Principal Member Technical Staff (Platform- Data Analytics)","Hyderabad, Telangana, India","Full-time","79200.0","2023-01-19 02:13:10","Model N","docker"
1431198,"Research Analyst, ICQA","Lucknow, Uttar Pradesh, India","Full-time","79200.0","2023-03-06 11:59:58","Amazon.com","sql"
1431198,"Research Analyst, ICQA","Lucknow, Uttar Pradesh, India","Full-time","79200.0","2023-03-06 11:59:58","Amazon.com","excel"
733296,"Data Integration and Business Intelligence Analyst","India","Full-time","79200.0","2023-07-27 07:12:42","Miratech","sql"
733296,"Data Integration and Business Intelligence Analyst","India","Full-time","79200.0","2023-07-27 07:12:42","Miratech","unix"
733296,"Data Integration and Business Intelligence Analyst","India","Full-time","79200.0","2023-07-27 07:12:42","Miratech","windows"
733296,"Data Integration and Business Intelligence Analyst","India","Full-time","79200.0","2023-07-27 07:12:42","Miratech","tableau"
720545,"Lead Data Analyst","Bengaluru, Karnataka, India","Full-time","79200.0","2023-06-10 07:08:36","Publicis Groupe","sql"
720545,"Lead Data Analyst","Bengaluru, Karnataka, India","Full-time","79200.0","2023-06-10 07:08:36","Publicis Groupe","python"
720545,"Lead Data Analyst","Bengaluru, Karnataka, India","Full-time","79200.0","2023-06-10 07:08:36","Publicis Groupe","r"
720545,"Lead Data Analyst","Bengaluru, Karnataka, India","Full-time","79200.0","2023-06-10 07:08:36","Publicis Groupe","bigquery"
720545,"Lead Data Analyst","Bengaluru, Karnataka, India","Full-time","79200.0","2023-06-10 07:08:36","Publicis Groupe","redshift"
720545,"Lead Data Analyst","Bengaluru, Karnataka, India","Full-time","79200.0","2023-06-10 07:08:36","Publicis Groupe","hadoop"
720545,"Lead Data Analyst","Bengaluru, Karnataka, India","Full-time","79200.0","2023-06-10 07:08:36","Publicis Groupe","plotly"
363652,"Lead - Data Analytics","Hyderabad, Telangana, India","Full-time","79200.0","2023-07-04 07:12:55","Sutherland","sql"
363652,"Lead - Data Analytics","Hyderabad, Telangana, India","Full-time","79200.0","2023-07-04 07:12:55","Sutherland","sql server"
363652,"Lead - Data Analytics","Hyderabad, Telangana, India","Full-time","79200.0","2023-07-04 07:12:55","Sutherland","azure"
363652,"Lead - Data Analytics","Hyderabad, Telangana, India","Full-time","79200.0","2023-07-04 07:12:55","Sutherland","oracle"
363652,"Lead - Data Analytics","Hyderabad, Telangana, India","Full-time","79200.0","2023-07-04 07:12:55","Sutherland","ssis"
207480,"Financial Data Analyst","Bengaluru, Karnataka, India","Full-time","79200.0","2023-04-11 01:10:35","Visa","python"
207480,"Financial Data Analyst","Bengaluru, Karnataka, India","Full-time","79200.0","2023-04-11 01:10:35","Visa","r"
207480,"Financial Data Analyst","Bengaluru, Karnataka, India","Full-time","79200.0","2023-04-11 01:10:35","Visa","vba"
207480,"Financial Data Analyst","Bengaluru, Karnataka, India","Full-time","79200.0","2023-04-11 01:10:35","Visa","excel"
207480,"Financial Data Analyst","Bengaluru, Karnataka, India","Full-time","79200.0","2023-04-11 01:10:35","Visa","power bi"
